dataset,regime,model,alpha,gamma,seed,rounds,tail,diverged,death_round,overall_tail,worst_group,worst_group_tail,group_tail_White,group_tail_Black,group_tail_Asian-Pac-Islander,group_tail_Amer-Indian-Eskimo,group_tail_Other,file
adult,infeasible,fedavot_cvar,0.50,0.80,4,4000,500,0,,0.230128,Asian-Pac-Islander,0.367093,0.336954,0.186395,0.367093,0.176711,0.0834849,adult_infeasible_fedavot_cvar_a0.50_g0.80_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.50,0.90,0,4000,500,0,,0.228541,Asian-Pac-Islander,0.369419,0.337177,0.183217,0.369419,0.180595,0.072295,adult_infeasible_fedavot_cvar_a0.50_g0.90_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.50,0.90,1,4000,500,0,,0.228178,Asian-Pac-Islander,0.365403,0.338994,0.17997,0.365403,0.179506,0.077015,adult_infeasible_fedavot_cvar_a0.50_g0.90_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.50,0.90,2,4000,500,0,,0.229748,Asian-Pac-Islander,0.367266,0.337324,0.183431,0.367266,0.180323,0.0803979,adult_infeasible_fedavot_cvar_a0.50_g0.90_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.50,0.90,3,4000,500,0,,0.228729,Asian-Pac-Islander,0.368322,0.338079,0.181347,0.368322,0.176488,0.0794106,adult_infeasible_fedavot_cvar_a0.50_g0.90_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.50,0.90,4,4000,500,0,,0.228085,Asian-Pac-Islander,0.367289,0.337765,0.183411,0.367289,0.173821,0.0781388,adult_infeasible_fedavot_cvar_a0.50_g0.90_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.50,1.00,0,4000,500,0,,0.226952,Asian-Pac-Islander,0.369769,0.338347,0.180065,0.369769,0.178153,0.0684234,adult_infeasible_fedavot_cvar_a0.50_g1.00_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.50,1.00,1,4000,500,0,,0.226419,Asian-Pac-Islander,0.365834,0.340192,0.176868,0.365834,0.176765,0.0724348,adult_infeasible_fedavot_cvar_a0.50_g1.00_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.50,1.00,2,4000,500,0,,0.227829,Asian-Pac-Islander,0.367336,0.338472,0.180141,0.367336,0.177013,0.0761799,adult_infeasible_fedavot_cvar_a0.50_g1.00_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.50,1.00,3,4000,500,0,,0.226943,Asian-Pac-Islander,0.368769,0.339339,0.178242,0.368769,0.173178,0.0751875,adult_infeasible_fedavot_cvar_a0.50_g1.00_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.50,1.00,4,4000,500,0,,0.226336,Asian-Pac-Islander,0.367867,0.338931,0.180506,0.367867,0.170807,0.0735701,adult_infeasible_fedavot_cvar_a0.50_g1.00_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.10,0,4000,500,0,,0.257417,Asian-Pac-Islander,0.368579,0.335058,0.20608,0.368579,0.203323,0.174046,adult_infeasible_fedavot_cvar_a0.60_g0.10_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.10,1,4000,500,0,,0.257918,Asian-Pac-Islander,0.363899,0.336433,0.202951,0.363899,0.20398,0.182325,adult_infeasible_fedavot_cvar_a0.60_g0.10_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.10,2,4000,500,0,,0.261528,Asian-Pac-Islander,0.367217,0.335505,0.206025,0.367217,0.212242,0.186652,adult_infeasible_fedavot_cvar_a0.60_g0.10_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.10,3,4000,500,0,,0.257772,Asian-Pac-Islander,0.367805,0.33544,0.202587,0.367805,0.203043,0.179985,adult_infeasible_fedavot_cvar_a0.60_g0.10_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.10,4,4000,500,0,,0.256376,Asian-Pac-Islander,0.366862,0.335661,0.202262,0.366862,0.197343,0.179751,adult_infeasible_fedavot_cvar_a0.60_g0.10_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.20,0,4000,500,0,,0.249455,Asian-Pac-Islander,0.368454,0.335063,0.201793,0.368454,0.1977,0.144268,adult_infeasible_fedavot_cvar_a0.60_g0.20_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.20,1,4000,500,0,,0.25045,Asian-Pac-Islander,0.363897,0.336482,0.19874,0.363897,0.198267,0.154861,adult_infeasible_fedavot_cvar_a0.60_g0.20_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.20,2,4000,500,0,,0.254368,Asian-Pac-Islander,0.367313,0.33546,0.201821,0.367313,0.204562,0.162682,adult_infeasible_fedavot_cvar_a0.60_g0.20_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.20,3,4000,500,0,,0.251276,Asian-Pac-Islander,0.367626,0.335482,0.198938,0.367626,0.196885,0.157449,adult_infeasible_fedavot_cvar_a0.60_g0.20_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.20,4,4000,500,0,,0.250246,Asian-Pac-Islander,0.366658,0.335661,0.199387,0.366658,0.192276,0.157248,adult_infeasible_fedavot_cvar_a0.60_g0.20_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.30,0,4000,500,0,,0.243524,Asian-Pac-Islander,0.368302,0.335091,0.198652,0.368302,0.193645,0.121934,adult_infeasible_fedavot_cvar_a0.60_g0.30_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.30,1,4000,500,0,,0.244942,Asian-Pac-Islander,0.363863,0.336625,0.195069,0.363863,0.194064,0.13509,adult_infeasible_fedavot_cvar_a0.60_g0.30_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.30,2,4000,500,0,,0.247605,Asian-Pac-Islander,0.367275,0.335496,0.198392,0.367275,0.198657,0.138203,adult_infeasible_fedavot_cvar_a0.60_g0.30_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.30,3,4000,500,0,,0.245337,Asian-Pac-Islander,0.367624,0.335582,0.195765,0.367624,0.192277,0.135437,adult_infeasible_fedavot_cvar_a0.60_g0.30_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.30,4,4000,500,0,,0.244397,Asian-Pac-Islander,0.36636,0.335725,0.196685,0.36636,0.188676,0.134539,adult_infeasible_fedavot_cvar_a0.60_g0.30_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.40,0,4000,500,0,,0.239404,Asian-Pac-Islander,0.368484,0.335264,0.195477,0.368484,0.190574,0.107221,adult_infeasible_fedavot_cvar_a0.60_g0.40_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.40,1,4000,500,0,,0.240411,Asian-Pac-Islander,0.363865,0.336862,0.191838,0.363865,0.191016,0.118474,adult_infeasible_fedavot_cvar_a0.60_g0.40_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.40,2,4000,500,0,,0.242692,Asian-Pac-Islander,0.367333,0.335634,0.195286,0.367333,0.194407,0.120799,adult_infeasible_fedavot_cvar_a0.60_g0.40_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.40,3,4000,500,0,,0.240854,Asian-Pac-Islander,0.367444,0.335774,0.192921,0.367444,0.189009,0.119123,adult_infeasible_fedavot_cvar_a0.60_g0.40_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.40,4,4000,500,0,,0.240083,Asian-Pac-Islander,0.366198,0.335874,0.194137,0.366198,0.185947,0.118259,adult_infeasible_fedavot_cvar_a0.60_g0.40_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.50,0,4000,500,0,,0.236225,Asian-Pac-Islander,0.368623,0.335504,0.192521,0.368623,0.188155,0.0963236,adult_infeasible_fedavot_cvar_a0.60_g0.50_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.50,1,4000,500,0,,0.236823,Asian-Pac-Islander,0.363831,0.337191,0.188933,0.363831,0.188487,0.105673,adult_infeasible_fedavot_cvar_a0.60_g0.50_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.50,2,4000,500,0,,0.239064,Asian-Pac-Islander,0.367325,0.33583,0.192478,0.367325,0.191078,0.108611,adult_infeasible_fedavot_cvar_a0.60_g0.50_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.50,3,4000,500,0,,0.237383,Asian-Pac-Islander,0.367356,0.336081,0.19011,0.367356,0.186174,0.107192,adult_infeasible_fedavot_cvar_a0.60_g0.50_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.50,4,4000,500,0,,0.23673,Asian-Pac-Islander,0.366234,0.336107,0.191675,0.366234,0.183563,0.106069,adult_infeasible_fedavot_cvar_a0.60_g0.50_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.60,0,4000,500,0,,0.233782,Asian-Pac-Islander,0.368736,0.335818,0.189783,0.368736,0.186112,0.0884591,adult_infeasible_fedavot_cvar_a0.60_g0.60_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.60,1,4000,500,0,,0.233997,Asian-Pac-Islander,0.363921,0.337607,0.18618,0.363921,0.186119,0.0961583,adult_infeasible_fedavot_cvar_a0.60_g0.60_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.60,2,4000,500,0,,0.236095,Asian-Pac-Islander,0.367288,0.336123,0.18978,0.367288,0.187913,0.0993726,adult_infeasible_fedavot_cvar_a0.60_g0.60_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.60,3,4000,500,0,,0.234645,Asian-Pac-Islander,0.367368,0.336475,0.187498,0.367368,0.183688,0.0981955,adult_infeasible_fedavot_cvar_a0.60_g0.60_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.60,4,4000,500,0,,0.233948,Asian-Pac-Islander,0.366318,0.336419,0.189303,0.366318,0.18114,0.0965614,adult_infeasible_fedavot_cvar_a0.60_g0.60_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.70,0,4000,500,0,,0.23172,Asian-Pac-Islander,0.368968,0.336239,0.187117,0.368968,0.183946,0.0823298,adult_infeasible_fedavot_cvar_a0.60_g0.70_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.70,1,4000,500,0,,0.231651,Asian-Pac-Islander,0.36415,0.338111,0.183554,0.36415,0.183788,0.0886497,adult_infeasible_fedavot_cvar_a0.60_g0.70_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.70,2,4000,500,0,,0.23362,Asian-Pac-Islander,0.367221,0.336546,0.187178,0.367221,0.185027,0.0921288,adult_infeasible_fedavot_cvar_a0.60_g0.70_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.70,3,4000,500,0,,0.232287,Asian-Pac-Islander,0.367602,0.336967,0.185043,0.367602,0.181189,0.0906349,adult_infeasible_fedavot_cvar_a0.60_g0.70_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.70,4,4000,500,0,,0.231605,Asian-Pac-Islander,0.366547,0.336836,0.186992,0.366547,0.178639,0.0890123,adult_infeasible_fedavot_cvar_a0.60_g0.70_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.80,0,4000,500,0,,0.229875,Asian-Pac-Islander,0.36917,0.336787,0.184576,0.36917,0.181971,0.0768708,adult_infeasible_fedavot_cvar_a0.60_g0.80_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.80,1,4000,500,0,,0.229597,Asian-Pac-Islander,0.364572,0.33869,0.18108,0.364572,0.18129,0.082352,adult_infeasible_fedavot_cvar_a0.60_g0.80_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.80,2,4000,500,0,,0.231377,Asian-Pac-Islander,0.367218,0.337056,0.184648,0.367218,0.182218,0.0857424,adult_infeasible_fedavot_cvar_a0.60_g0.80_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.80,3,4000,500,0,,0.230247,Asian-Pac-Islander,0.367817,0.337603,0.182652,0.367817,0.178619,0.0845459,adult_infeasible_fedavot_cvar_a0.60_g0.80_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.80,4,4000,500,0,,0.229628,Asian-Pac-Islander,0.366831,0.337353,0.184817,0.366831,0.176008,0.0831316,adult_infeasible_fedavot_cvar_a0.60_g0.80_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.90,0,4000,500,0,,0.228275,Asian-Pac-Islander,0.369498,0.337471,0.1822,0.369498,0.179928,0.0722785,adult_infeasible_fedavot_cvar_a0.60_g0.90_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.90,1,4000,500,0,,0.227847,Asian-Pac-Islander,0.365168,0.339363,0.178856,0.365168,0.17886,0.0769878,adult_infeasible_fedavot_cvar_a0.60_g0.90_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.90,2,4000,500,0,,0.229427,Asian-Pac-Islander,0.367324,0.3377,0.182245,0.367324,0.179492,0.0803728,adult_infeasible_fedavot_cvar_a0.60_g0.90_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.90,3,4000,500,0,,0.228448,Asian-Pac-Islander,0.368248,0.3384,0.180299,0.368248,0.175914,0.0793774,adult_infeasible_fedavot_cvar_a0.60_g0.90_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,0.90,4,4000,500,0,,0.227849,Asian-Pac-Islander,0.36734,0.338027,0.18259,0.36734,0.173324,0.0779662,adult_infeasible_fedavot_cvar_a0.60_g0.90_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.60,1.00,0,4000,500,0,,0.226952,Asian-Pac-Islander,0.369769,0.338347,0.180065,0.369769,0.178153,0.0684234,adult_infeasible_fedavot_cvar_a0.60_g1.00_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.60,1.00,1,4000,500,0,,0.226419,Asian-Pac-Islander,0.365834,0.340192,0.176868,0.365834,0.176765,0.0724348,adult_infeasible_fedavot_cvar_a0.60_g1.00_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.60,1.00,2,4000,500,0,,0.227829,Asian-Pac-Islander,0.367336,0.338472,0.180141,0.367336,0.177013,0.0761799,adult_infeasible_fedavot_cvar_a0.60_g1.00_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.60,1.00,3,4000,500,0,,0.226943,Asian-Pac-Islander,0.368769,0.339339,0.178242,0.368769,0.173178,0.0751875,adult_infeasible_fedavot_cvar_a0.60_g1.00_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.60,1.00,4,4000,500,0,,0.226336,Asian-Pac-Islander,0.367867,0.338931,0.180506,0.367867,0.170807,0.0735701,adult_infeasible_fedavot_cvar_a0.60_g1.00_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.10,0,4000,500,0,,0.251728,Asian-Pac-Islander,0.368041,0.335059,0.198945,0.368041,0.195179,0.161416,adult_infeasible_fedavot_cvar_a0.70_g0.10_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.10,1,4000,500,0,,0.251619,Asian-Pac-Islander,0.363511,0.336306,0.194922,0.363511,0.195192,0.168163,adult_infeasible_fedavot_cvar_a0.70_g0.10_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.10,2,4000,500,0,,0.254357,Asian-Pac-Islander,0.36701,0.335233,0.199561,0.36701,0.198957,0.171022,adult_infeasible_fedavot_cvar_a0.70_g0.10_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.10,3,4000,500,0,,0.251109,Asian-Pac-Islander,0.367516,0.335465,0.195673,0.367516,0.191714,0.165175,adult_infeasible_fedavot_cvar_a0.70_g0.10_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.10,4,4000,500,0,,0.250996,Asian-Pac-Islander,0.367151,0.335582,0.196243,0.367151,0.189627,0.166378,adult_infeasible_fedavot_cvar_a0.70_g0.10_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.20,0,4000,500,0,,0.246238,Asian-Pac-Islander,0.367878,0.335146,0.195955,0.367878,0.192405,0.139806,adult_infeasible_fedavot_cvar_a0.70_g0.20_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.20,1,4000,500,0,,0.246542,Asian-Pac-Islander,0.363498,0.336507,0.192138,0.363498,0.19144,0.149127,adult_infeasible_fedavot_cvar_a0.70_g0.20_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.20,2,4000,500,0,,0.249441,Asian-Pac-Islander,0.366829,0.335353,0.1965,0.366829,0.195696,0.152829,adult_infeasible_fedavot_cvar_a0.70_g0.20_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.20,3,4000,500,0,,0.24703,Asian-Pac-Islander,0.36746,0.335619,0.193051,0.36746,0.188623,0.150398,adult_infeasible_fedavot_cvar_a0.70_g0.20_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.20,4,4000,500,0,,0.246734,Asian-Pac-Islander,0.366945,0.335742,0.194116,0.366945,0.186576,0.150289,adult_infeasible_fedavot_cvar_a0.70_g0.20_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.30,0,4000,500,0,,0.240994,Asian-Pac-Islander,0.367879,0.335312,0.193432,0.367879,0.189474,0.118876,adult_infeasible_fedavot_cvar_a0.70_g0.30_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.30,1,4000,500,0,,0.242222,Asian-Pac-Islander,0.363474,0.336687,0.189669,0.363474,0.188981,0.132298,adult_infeasible_fedavot_cvar_a0.70_g0.30_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.30,2,4000,500,0,,0.244936,Asian-Pac-Islander,0.366714,0.335574,0.193689,0.366714,0.192722,0.135981,adult_infeasible_fedavot_cvar_a0.70_g0.30_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.30,3,4000,500,0,,0.243006,Asian-Pac-Islander,0.367384,0.335841,0.190702,0.367384,0.186252,0.134853,adult_infeasible_fedavot_cvar_a0.70_g0.30_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.30,4,4000,500,0,,0.24222,Asian-Pac-Islander,0.366868,0.33595,0.192004,0.366868,0.183968,0.13231,adult_infeasible_fedavot_cvar_a0.70_g0.30_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.40,0,4000,500,0,,0.237487,Asian-Pac-Islander,0.367884,0.335527,0.191088,0.367884,0.187417,0.105518,adult_infeasible_fedavot_cvar_a0.70_g0.40_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.40,1,4000,500,0,,0.238198,Asian-Pac-Islander,0.363327,0.336983,0.187345,0.363327,0.186966,0.116369,adult_infeasible_fedavot_cvar_a0.70_g0.40_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.40,2,4000,500,0,,0.24085,Asian-Pac-Islander,0.366569,0.335792,0.191216,0.366569,0.190025,0.120649,adult_infeasible_fedavot_cvar_a0.70_g0.40_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.40,3,4000,500,0,,0.238905,Asian-Pac-Islander,0.367348,0.336117,0.188606,0.367348,0.183829,0.118627,adult_infeasible_fedavot_cvar_a0.70_g0.40_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.40,4,4000,500,0,,0.23831,Asian-Pac-Islander,0.366722,0.336185,0.190116,0.366722,0.181844,0.11668,adult_infeasible_fedavot_cvar_a0.70_g0.40_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.50,0,4000,500,0,,0.234846,Asian-Pac-Islander,0.367949,0.335796,0.188934,0.367949,0.185866,0.0956873,adult_infeasible_fedavot_cvar_a0.70_g0.50_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.50,1,4000,500,0,,0.235097,Asian-Pac-Islander,0.363373,0.337333,0.185268,0.363373,0.185142,0.104369,adult_infeasible_fedavot_cvar_a0.70_g0.50_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.50,2,4000,500,0,,0.237504,Asian-Pac-Islander,0.366376,0.336043,0.189072,0.366376,0.187348,0.10868,adult_infeasible_fedavot_cvar_a0.70_g0.50_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.50,3,4000,500,0,,0.23587,Asian-Pac-Islander,0.36731,0.336431,0.186744,0.36731,0.18192,0.106943,adult_infeasible_fedavot_cvar_a0.70_g0.50_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.50,4,4000,500,0,,0.235183,Asian-Pac-Islander,0.366598,0.336466,0.188383,0.366598,0.179974,0.104492,adult_infeasible_fedavot_cvar_a0.70_g0.50_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.60,0,4000,500,0,,0.232663,Asian-Pac-Islander,0.368109,0.336139,0.186935,0.368109,0.184313,0.0878198,adult_infeasible_fedavot_cvar_a0.70_g0.60_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.60,1,4000,500,0,,0.232691,Asian-Pac-Islander,0.363542,0.337736,0.183395,0.363542,0.183573,0.0952069,adult_infeasible_fedavot_cvar_a0.70_g0.60_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.60,2,4000,500,0,,0.234803,Asian-Pac-Islander,0.366274,0.336377,0.187079,0.366274,0.185107,0.099177,adult_infeasible_fedavot_cvar_a0.70_g0.60_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.60,3,4000,500,0,,0.233321,Asian-Pac-Islander,0.367331,0.336821,0.184936,0.367331,0.18018,0.097338,adult_infeasible_fedavot_cvar_a0.70_g0.60_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.60,4,4000,500,0,,0.232757,Asian-Pac-Islander,0.366614,0.336814,0.186703,0.366614,0.177971,0.0956806,adult_infeasible_fedavot_cvar_a0.70_g0.60_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.70,0,4000,500,0,,0.230866,Asian-Pac-Islander,0.368294,0.33656,0.185111,0.368294,0.182808,0.0815587,adult_infeasible_fedavot_cvar_a0.70_g0.70_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.70,1,4000,500,0,,0.230672,Asian-Pac-Islander,0.363884,0.338216,0.181655,0.363884,0.181941,0.0876636,adult_infeasible_fedavot_cvar_a0.70_g0.70_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.70,2,4000,500,0,,0.232542,Asian-Pac-Islander,0.366407,0.336781,0.185198,0.366407,0.182993,0.0913342,adult_infeasible_fedavot_cvar_a0.70_g0.70_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.70,3,4000,500,0,,0.231287,Asian-Pac-Islander,0.367357,0.337302,0.183169,0.367357,0.178579,0.0900264,adult_infeasible_fedavot_cvar_a0.70_g0.70_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.70,4,4000,500,0,,0.230779,Asian-Pac-Islander,0.366674,0.337214,0.185064,0.366674,0.17643,0.0885108,adult_infeasible_fedavot_cvar_a0.70_g0.70_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.80,0,4000,500,0,,0.229365,Asian-Pac-Islander,0.368621,0.33706,0.183352,0.368621,0.181277,0.0765135,adult_infeasible_fedavot_cvar_a0.70_g0.80_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.80,1,4000,500,0,,0.229042,Asian-Pac-Islander,0.364425,0.33878,0.179975,0.364425,0.180337,0.0816925,adult_infeasible_fedavot_cvar_a0.70_g0.80_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.80,2,4000,500,0,,0.23068,Asian-Pac-Islander,0.366561,0.337254,0.183415,0.366561,0.181135,0.0850366,adult_infeasible_fedavot_cvar_a0.70_g0.80_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.80,3,4000,500,0,,0.229604,Asian-Pac-Islander,0.367696,0.337868,0.181455,0.367696,0.176979,0.0840219,adult_infeasible_fedavot_cvar_a0.70_g0.80_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.80,4,4000,500,0,,0.229041,Asian-Pac-Islander,0.366842,0.337707,0.183512,0.366842,0.174592,0.0825526,adult_infeasible_fedavot_cvar_a0.70_g0.80_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.90,0,4000,500,0,,0.228038,Asian-Pac-Islander,0.3691,0.337656,0.181636,0.3691,0.179768,0.0720319,adult_infeasible_fedavot_cvar_a0.70_g0.90_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.90,1,4000,500,0,,0.227606,Asian-Pac-Islander,0.365095,0.339446,0.178355,0.365095,0.178524,0.0766084,adult_infeasible_fedavot_cvar_a0.70_g0.90_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.90,2,4000,500,0,,0.229138,Asian-Pac-Islander,0.366843,0.337815,0.18171,0.366843,0.179217,0.0801082,adult_infeasible_fedavot_cvar_a0.70_g0.90_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.90,3,4000,500,0,,0.228161,Asian-Pac-Islander,0.368129,0.338548,0.179797,0.368129,0.175147,0.0791854,adult_infeasible_fedavot_cvar_a0.70_g0.90_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,0.90,4,4000,500,0,,0.227542,Asian-Pac-Islander,0.367232,0.338271,0.18197,0.367232,0.172756,0.0774783,adult_infeasible_fedavot_cvar_a0.70_g0.90_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.70,1.00,0,4000,500,0,,0.226952,Asian-Pac-Islander,0.369769,0.338347,0.180065,0.369769,0.178153,0.0684234,adult_infeasible_fedavot_cvar_a0.70_g1.00_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.70,1.00,1,4000,500,0,,0.226419,Asian-Pac-Islander,0.365834,0.340192,0.176868,0.365834,0.176765,0.0724348,adult_infeasible_fedavot_cvar_a0.70_g1.00_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.70,1.00,2,4000,500,0,,0.227829,Asian-Pac-Islander,0.367336,0.338472,0.180141,0.367336,0.177013,0.0761799,adult_infeasible_fedavot_cvar_a0.70_g1.00_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.70,1.00,3,4000,500,0,,0.226943,Asian-Pac-Islander,0.368769,0.339339,0.178242,0.368769,0.173178,0.0751875,adult_infeasible_fedavot_cvar_a0.70_g1.00_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.70,1.00,4,4000,500,0,,0.226336,Asian-Pac-Islander,0.367867,0.338931,0.180506,0.367867,0.170807,0.0735701,adult_infeasible_fedavot_cvar_a0.70_g1.00_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.10,0,4000,500,0,,0.244318,Asian-Pac-Islander,0.368579,0.335221,0.190977,0.368579,0.184196,0.14262,adult_infeasible_fedavot_cvar_a0.80_g0.10_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.10,1,4000,500,0,,0.243992,Asian-Pac-Islander,0.364841,0.336632,0.186643,0.364841,0.183699,0.148145,adult_infeasible_fedavot_cvar_a0.80_g0.10_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.10,2,4000,500,0,,0.246443,Asian-Pac-Islander,0.367625,0.335354,0.191442,0.367625,0.185186,0.15261,adult_infeasible_fedavot_cvar_a0.80_g0.10_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.10,3,4000,500,0,,0.244008,Asian-Pac-Islander,0.368012,0.335802,0.188038,0.368012,0.181095,0.147093,adult_infeasible_fedavot_cvar_a0.80_g0.10_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.10,4,4000,500,0,,0.243733,Asian-Pac-Islander,0.368142,0.336099,0.189077,0.368142,0.178558,0.146786,adult_infeasible_fedavot_cvar_a0.80_g0.10_seed4.csv.gz
