dataset,regime,model,alpha,gamma,seed,rounds,tail,diverged,death_round,overall_tail,worst_group,worst_group_tail,group_tail_tier1,group_tail_tier2,group_tail_tier3,group_tail_tier4,group_tail_tier5,file
imdbwiki,feasible,fedcvar,0.80,0.50,3,4000,500,0,,87.0861,tier5,107.311,81.606,93.2061,80.3404,79.9656,107.311,imdbwiki_feasible_fedcvar_a0.80_g0.50_seed3.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.50,4,4000,500,0,,86.5785,tier5,106.991,80.5579,93.7498,79.9157,80.9126,106.991,imdbwiki_feasible_fedcvar_a0.80_g0.50_seed4.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.60,0,4000,500,0,,86.0995,tier5,107.553,79.7405,93.5864,81.3804,81.0494,107.553,imdbwiki_feasible_fedcvar_a0.80_g0.60_seed0.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.60,1,4000,500,0,,86.2545,tier5,107.34,80.2152,93.2835,81.9,80.4928,107.34,imdbwiki_feasible_fedcvar_a0.80_g0.60_seed1.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.60,2,4000,500,0,,86.3506,tier5,107.167,79.8328,93.1205,82.2041,80.2465,107.167,imdbwiki_feasible_fedcvar_a0.80_g0.60_seed2.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.60,3,4000,500,0,,87.0342,tier5,107.396,81.4653,93.2299,80.263,79.516,107.396,imdbwiki_feasible_fedcvar_a0.80_g0.60_seed3.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.60,4,4000,500,0,,86.5106,tier5,107.031,80.3875,93.7955,79.8386,80.3854,107.031,imdbwiki_feasible_fedcvar_a0.80_g0.60_seed4.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.70,0,4000,500,0,,86.0424,tier5,107.679,79.5801,93.6469,81.2747,80.4944,107.679,imdbwiki_feasible_fedcvar_a0.80_g0.70_seed0.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.70,1,4000,500,0,,86.195,tier5,107.428,80.0387,93.3471,81.8318,79.9666,107.428,imdbwiki_feasible_fedcvar_a0.80_g0.70_seed1.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.70,2,4000,500,0,,86.2957,tier5,107.271,79.6373,93.2365,82.1674,79.7428,107.271,imdbwiki_feasible_fedcvar_a0.80_g0.70_seed2.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.70,3,4000,500,0,,86.9982,tier5,107.497,81.339,93.2629,80.2169,79.052,107.497,imdbwiki_feasible_fedcvar_a0.80_g0.70_seed3.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.70,4,4000,500,0,,86.4614,tier5,107.11,80.2343,93.8569,79.798,79.8502,107.11,imdbwiki_feasible_fedcvar_a0.80_g0.70_seed4.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.80,0,4000,500,0,,86.0098,tier5,107.817,79.451,93.7078,81.2127,79.9435,107.817,imdbwiki_feasible_fedcvar_a0.80_g0.80_seed0.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.80,1,4000,500,0,,86.1616,tier5,107.529,79.8857,93.3854,81.8437,79.4138,107.529,imdbwiki_feasible_fedcvar_a0.80_g0.80_seed1.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.80,2,4000,500,0,,86.2661,tier5,107.44,79.4579,93.3924,82.1842,79.2245,107.44,imdbwiki_feasible_fedcvar_a0.80_g0.80_seed2.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.80,3,4000,500,0,,86.9908,tier5,107.603,81.2538,93.2892,80.2013,78.5752,107.603,imdbwiki_feasible_fedcvar_a0.80_g0.80_seed3.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.80,4,4000,500,0,,86.4377,tier5,107.238,80.1005,93.9453,79.7806,79.2902,107.238,imdbwiki_feasible_fedcvar_a0.80_g0.80_seed4.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.90,0,4000,500,0,,86.0261,tier5,107.955,79.3691,93.8541,81.0876,79.454,107.955,imdbwiki_feasible_fedcvar_a0.80_g0.90_seed0.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.90,1,4000,500,0,,86.1719,tier5,107.575,79.7766,93.5081,81.7665,78.8058,107.575,imdbwiki_feasible_fedcvar_a0.80_g0.90_seed1.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.90,2,4000,500,0,,86.2985,tier5,107.513,79.3573,93.59,82.1306,78.6866,107.513,imdbwiki_feasible_fedcvar_a0.80_g0.90_seed2.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.90,3,4000,500,0,,87.0094,tier5,107.704,81.1732,93.3934,80.1279,78.0727,107.704,imdbwiki_feasible_fedcvar_a0.80_g0.90_seed3.csv.gz
imdbwiki,feasible,fedcvar,0.80,0.90,4,4000,500,0,,86.4682,tier5,107.334,80.0121,94.1219,79.7215,78.7459,107.334,imdbwiki_feasible_fedcvar_a0.80_g0.90_seed4.csv.gz
imdbwiki,feasible,fedcvar,0.80,1.00,0,4000,500,0,,86.0104,tier5,107.985,79.3383,93.8702,81.0518,79.384,107.985,imdbwiki_feasible_fedcvar_a0.80_g1.00_seed0.csv.gz
imdbwiki,feasible,fedcvar,0.80,1.00,1,4000,500,0,,86.1475,tier5,107.595,79.7291,93.5272,81.7357,78.733,107.595,imdbwiki_feasible_fedcvar_a0.80_g1.00_seed1.csv.gz
imdbwiki,feasible,fedcvar,0.80,1.00,2,4000,500,0,,86.2754,tier5,107.514,79.3199,93.6086,82.0818,78.6285,107.514,imdbwiki_feasible_fedcvar_a0.80_g1.00_seed2.csv.gz
imdbwiki,feasible,fedcvar,0.80,1.00,3,4000,500,0,,86.9785,tier5,107.76,81.1092,93.4093,80.1155,78.0107,107.76,imdbwiki_feasible_fedcvar_a0.80_g1.00_seed3.csv.gz
imdbwiki,feasible,fedcvar,0.80,1.00,4,4000,500,0,,86.4461,tier5,107.385,79.9567,94.1567,79.6929,78.6824,107.385,imdbwiki_feasible_fedcvar_a0.80_g1.00_seed4.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.10,0,4000,500,0,,86.0761,tier5,107.429,79.8111,93.3197,81.7732,81.2169,107.429,imdbwiki_feasible_fedcvar_a0.90_g0.10_seed0.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.10,1,4000,500,0,,86.2978,tier5,107.228,80.3377,93.0255,82.3761,80.7737,107.228,imdbwiki_feasible_fedcvar_a0.90_g0.10_seed1.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.10,2,4000,500,0,,86.3509,tier5,107.262,79.8854,92.9323,82.647,80.5825,107.262,imdbwiki_feasible_fedcvar_a0.90_g0.10_seed2.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.10,3,4000,500,0,,87.1241,tier5,107.121,81.7382,92.9478,80.5462,79.5133,107.121,imdbwiki_feasible_fedcvar_a0.90_g0.10_seed3.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.10,4,4000,500,0,,86.5569,tier5,106.949,80.6651,93.3494,80.1994,80.6754,106.949,imdbwiki_feasible_fedcvar_a0.90_g0.10_seed4.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.20,0,4000,500,0,,86.048,tier5,107.467,79.7308,93.3681,81.6681,80.9628,107.467,imdbwiki_feasible_fedcvar_a0.90_g0.20_seed0.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.20,1,4000,500,0,,86.2627,tier5,107.239,80.2493,93.0624,82.2927,80.5143,107.239,imdbwiki_feasible_fedcvar_a0.90_g0.20_seed1.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.20,2,4000,500,0,,86.3217,tier5,107.281,79.7955,92.9938,82.5667,80.3154,107.281,imdbwiki_feasible_fedcvar_a0.90_g0.20_seed2.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.20,3,4000,500,0,,87.091,tier5,107.174,81.646,92.9881,80.4801,79.3134,107.174,imdbwiki_feasible_fedcvar_a0.90_g0.20_seed3.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.20,4,4000,500,0,,86.5166,tier5,106.981,80.5483,93.4216,80.1199,80.4024,106.981,imdbwiki_feasible_fedcvar_a0.90_g0.20_seed4.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.30,0,4000,500,0,,86.0268,tier5,107.517,79.6596,93.418,81.5709,80.7154,107.517,imdbwiki_feasible_fedcvar_a0.90_g0.30_seed0.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.30,1,4000,500,0,,86.2315,tier5,107.264,80.1633,93.1024,82.2124,80.2404,107.264,imdbwiki_feasible_fedcvar_a0.90_g0.30_seed1.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.30,2,4000,500,0,,86.298,tier5,107.301,79.7128,93.0552,82.4958,80.0627,107.301,imdbwiki_feasible_fedcvar_a0.90_g0.30_seed2.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.30,3,4000,500,0,,87.0621,tier5,107.229,81.5592,93.0274,80.425,79.1224,107.229,imdbwiki_feasible_fedcvar_a0.90_g0.30_seed3.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.30,4,4000,500,0,,86.4875,tier5,107.011,80.4485,93.5025,80.0406,80.144,107.011,imdbwiki_feasible_fedcvar_a0.90_g0.30_seed4.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.40,0,4000,500,0,,86.0116,tier5,107.555,79.5921,93.4793,81.4785,80.4659,107.555,imdbwiki_feasible_fedcvar_a0.90_g0.40_seed0.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.40,1,4000,500,0,,86.2061,tier5,107.294,80.0853,93.1496,82.1305,79.9771,107.294,imdbwiki_feasible_fedcvar_a0.90_g0.40_seed1.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.40,2,4000,500,0,,86.282,tier5,107.315,79.6367,93.1321,82.4145,79.7964,107.315,imdbwiki_feasible_fedcvar_a0.90_g0.40_seed2.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.40,3,4000,500,0,,87.0404,tier5,107.291,81.48,93.0724,80.3719,78.9262,107.291,imdbwiki_feasible_fedcvar_a0.90_g0.40_seed3.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.40,4,4000,500,0,,86.4632,tier5,107.051,80.3515,93.5904,79.9711,79.8844,107.051,imdbwiki_feasible_fedcvar_a0.90_g0.40_seed4.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.50,0,4000,500,0,,86.0034,tier5,107.617,79.5311,93.5554,81.3809,80.2162,107.617,imdbwiki_feasible_fedcvar_a0.90_g0.50_seed0.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.50,1,4000,500,0,,86.1892,tier5,107.315,80.0125,93.213,82.0423,79.695,107.315,imdbwiki_feasible_fedcvar_a0.90_g0.50_seed1.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.50,2,4000,500,0,,86.274,tier5,107.34,79.5675,93.2115,82.3434,79.5255,107.34,imdbwiki_feasible_fedcvar_a0.90_g0.50_seed2.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.50,3,4000,500,0,,87.0236,tier5,107.354,81.4059,93.1269,80.3133,78.7266,107.354,imdbwiki_feasible_fedcvar_a0.90_g0.50_seed3.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.50,4,4000,500,0,,86.4495,tier5,107.088,80.2635,93.6925,79.9002,79.6059,107.088,imdbwiki_feasible_fedcvar_a0.90_g0.50_seed4.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.60,0,4000,500,0,,86.0034,tier5,107.671,79.4742,93.6461,81.2832,79.9474,107.671,imdbwiki_feasible_fedcvar_a0.90_g0.60_seed0.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.60,1,4000,500,0,,86.1833,tier5,107.351,79.9437,93.2902,81.9511,79.3574,107.351,imdbwiki_feasible_fedcvar_a0.90_g0.60_seed1.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.60,2,4000,500,0,,86.2769,tier5,107.364,79.5046,93.3119,82.2639,79.2363,107.364,imdbwiki_feasible_fedcvar_a0.90_g0.60_seed2.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.60,3,4000,500,0,,87.0156,tier5,107.424,81.3369,93.1957,80.2513,78.502,107.424,imdbwiki_feasible_fedcvar_a0.90_g0.60_seed3.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.60,4,4000,500,0,,86.4442,tier5,107.136,80.1795,93.809,79.8332,79.3137,107.136,imdbwiki_feasible_fedcvar_a0.90_g0.60_seed4.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.70,0,4000,500,0,,86.0157,tier5,107.745,79.4338,93.7416,81.1773,79.6928,107.745,imdbwiki_feasible_fedcvar_a0.90_g0.70_seed0.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.70,1,4000,500,0,,86.1869,tier5,107.401,79.8744,93.4031,81.8417,79.012,107.401,imdbwiki_feasible_fedcvar_a0.90_g0.70_seed1.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.70,2,4000,500,0,,86.2921,tier5,107.403,79.4372,93.4541,82.1764,78.9022,107.403,imdbwiki_feasible_fedcvar_a0.90_g0.70_seed2.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.70,3,4000,500,0,,87.022,tier5,107.502,81.2751,93.2922,80.1693,78.2304,107.502,imdbwiki_feasible_fedcvar_a0.90_g0.70_seed3.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.70,4,4000,500,0,,86.4626,tier5,107.176,80.1047,93.9769,79.7555,78.9628,107.176,imdbwiki_feasible_fedcvar_a0.90_g0.70_seed4.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.80,0,4000,500,0,,86.026,tier5,107.985,79.3598,93.8702,81.0724,79.4306,107.985,imdbwiki_feasible_fedcvar_a0.90_g0.80_seed0.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.80,1,4000,500,0,,86.1696,tier5,107.599,79.767,93.5135,81.7495,78.7956,107.599,imdbwiki_feasible_fedcvar_a0.90_g0.80_seed1.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.80,2,4000,500,0,,86.2968,tier5,107.529,79.3491,93.5951,82.1148,78.6815,107.529,imdbwiki_feasible_fedcvar_a0.90_g0.80_seed2.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.80,3,4000,500,0,,87.0052,tier5,107.718,81.1621,93.389,80.1244,78.0738,107.718,imdbwiki_feasible_fedcvar_a0.90_g0.80_seed3.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.80,4,4000,500,0,,86.4681,tier5,107.353,80.0032,94.127,79.7199,78.7387,107.353,imdbwiki_feasible_fedcvar_a0.90_g0.80_seed4.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.90,0,4000,500,0,,86.0189,tier5,107.995,79.3473,93.8774,81.0598,79.395,107.995,imdbwiki_feasible_fedcvar_a0.90_g0.90_seed0.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.90,1,4000,500,0,,86.1576,tier5,107.607,79.7419,93.5321,81.7445,78.7463,107.607,imdbwiki_feasible_fedcvar_a0.90_g0.90_seed1.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.90,2,4000,500,0,,86.2858,tier5,107.532,79.3301,93.6127,82.1009,78.6379,107.532,imdbwiki_feasible_fedcvar_a0.90_g0.90_seed2.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.90,3,4000,500,0,,86.9917,tier5,107.768,81.1249,93.4186,80.1201,78.0233,107.768,imdbwiki_feasible_fedcvar_a0.90_g0.90_seed3.csv.gz
imdbwiki,feasible,fedcvar,0.90,0.90,4,4000,500,0,,86.4558,tier5,107.397,79.9682,94.1611,79.7023,78.6854,107.397,imdbwiki_feasible_fedcvar_a0.90_g0.90_seed4.csv.gz
imdbwiki,feasible,fedcvar,0.90,1.00,0,4000,500,0,,86.0104,tier5,107.985,79.3383,93.8702,81.0518,79.384,107.985,imdbwiki_feasible_fedcvar_a0.90_g1.00_seed0.csv.gz
imdbwiki,feasible,fedcvar,0.90,1.00,1,4000,500,0,,86.1475,tier5,107.595,79.7291,93.5272,81.7357,78.733,107.595,imdbwiki_feasible_fedcvar_a0.90_g1.00_seed1.csv.gz
imdbwiki,feasible,fedcvar,0.90,1.00,2,4000,500,0,,86.2754,tier5,107.514,79.3199,93.6086,82.0818,78.6285,107.514,imdbwiki_feasible_fedcvar_a0.90_g1.00_seed2.csv.gz
imdbwiki,feasible,fedcvar,0.90,1.00,3,4000,500,0,,86.9785,tier5,107.76,81.1092,93.4093,80.1155,78.0107,107.76,imdbwiki_feasible_fedcvar_a0.90_g1.00_seed3.csv.gz
imdbwiki,feasible,fedcvar,0.90,1.00,4,4000,500,0,,86.4461,tier5,107.385,79.9567,94.1567,79.6929,78.6824,107.385,imdbwiki_feasible_fedcvar_a0.90_g1.00_seed4.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.10,0,4000,500,0,,86.0104,tier5,107.985,79.3383,93.8702,81.0518,79.384,107.985,imdbwiki_feasible_fedcvar_a1.00_g0.10_seed0.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.10,1,4000,500,0,,86.1475,tier5,107.595,79.7291,93.5272,81.7357,78.733,107.595,imdbwiki_feasible_fedcvar_a1.00_g0.10_seed1.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.10,2,4000,500,0,,86.2754,tier5,107.514,79.3199,93.6086,82.0818,78.6285,107.514,imdbwiki_feasible_fedcvar_a1.00_g0.10_seed2.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.10,3,4000,500,0,,86.9785,tier5,107.76,81.1092,93.4093,80.1155,78.0107,107.76,imdbwiki_feasible_fedcvar_a1.00_g0.10_seed3.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.10,4,4000,500,0,,86.4461,tier5,107.385,79.9567,94.1567,79.6929,78.6824,107.385,imdbwiki_feasible_fedcvar_a1.00_g0.10_seed4.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.20,0,4000,500,0,,86.0104,tier5,107.985,79.3383,93.8702,81.0518,79.384,107.985,imdbwiki_feasible_fedcvar_a1.00_g0.20_seed0.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.20,1,4000,500,0,,86.1475,tier5,107.595,79.7291,93.5272,81.7357,78.733,107.595,imdbwiki_feasible_fedcvar_a1.00_g0.20_seed1.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.20,2,4000,500,0,,86.2754,tier5,107.514,79.3199,93.6086,82.0818,78.6285,107.514,imdbwiki_feasible_fedcvar_a1.00_g0.20_seed2.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.20,3,4000,500,0,,86.9785,tier5,107.76,81.1092,93.4093,80.1155,78.0107,107.76,imdbwiki_feasible_fedcvar_a1.00_g0.20_seed3.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.20,4,4000,500,0,,86.4461,tier5,107.385,79.9567,94.1567,79.6929,78.6824,107.385,imdbwiki_feasible_fedcvar_a1.00_g0.20_seed4.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.30,0,4000,500,0,,86.0104,tier5,107.985,79.3383,93.8702,81.0518,79.384,107.985,imdbwiki_feasible_fedcvar_a1.00_g0.30_seed0.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.30,1,4000,500,0,,86.1475,tier5,107.595,79.7291,93.5272,81.7357,78.733,107.595,imdbwiki_feasible_fedcvar_a1.00_g0.30_seed1.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.30,2,4000,500,0,,86.2754,tier5,107.514,79.3199,93.6086,82.0818,78.6285,107.514,imdbwiki_feasible_fedcvar_a1.00_g0.30_seed2.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.30,3,4000,500,0,,86.9785,tier5,107.76,81.1092,93.4093,80.1155,78.0107,107.76,imdbwiki_feasible_fedcvar_a1.00_g0.30_seed3.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.30,4,4000,500,0,,86.4461,tier5,107.385,79.9567,94.1567,79.6929,78.6824,107.385,imdbwiki_feasible_fedcvar_a1.00_g0.30_seed4.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.40,0,4000,500,0,,86.0104,tier5,107.985,79.3383,93.8702,81.0518,79.384,107.985,imdbwiki_feasible_fedcvar_a1.00_g0.40_seed0.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.40,1,4000,500,0,,86.1475,tier5,107.595,79.7291,93.5272,81.7357,78.733,107.595,imdbwiki_feasible_fedcvar_a1.00_g0.40_seed1.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.40,2,4000,500,0,,86.2754,tier5,107.514,79.3199,93.6086,82.0818,78.6285,107.514,imdbwiki_feasible_fedcvar_a1.00_g0.40_seed2.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.40,3,4000,500,0,,86.9785,tier5,107.76,81.1092,93.4093,80.1155,78.0107,107.76,imdbwiki_feasible_fedcvar_a1.00_g0.40_seed3.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.40,4,4000,500,0,,86.4461,tier5,107.385,79.9567,94.1567,79.6929,78.6824,107.385,imdbwiki_feasible_fedcvar_a1.00_g0.40_seed4.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.50,0,4000,500,0,,86.0104,tier5,107.985,79.3383,93.8702,81.0518,79.384,107.985,imdbwiki_feasible_fedcvar_a1.00_g0.50_seed0.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.50,1,4000,500,0,,86.1475,tier5,107.595,79.7291,93.5272,81.7357,78.733,107.595,imdbwiki_feasible_fedcvar_a1.00_g0.50_seed1.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.50,2,4000,500,0,,86.2754,tier5,107.514,79.3199,93.6086,82.0818,78.6285,107.514,imdbwiki_feasible_fedcvar_a1.00_g0.50_seed2.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.50,3,4000,500,0,,86.9785,tier5,107.76,81.1092,93.4093,80.1155,78.0107,107.76,imdbwiki_feasible_fedcvar_a1.00_g0.50_seed3.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.50,4,4000,500,0,,86.4461,tier5,107.385,79.9567,94.1567,79.6929,78.6824,107.385,imdbwiki_feasible_fedcvar_a1.00_g0.50_seed4.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.60,0,4000,500,0,,86.0104,tier5,107.985,79.3383,93.8702,81.0518,79.384,107.985,imdbwiki_feasible_fedcvar_a1.00_g0.60_seed0.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.60,1,4000,500,0,,86.1475,tier5,107.595,79.7291,93.5272,81.7357,78.733,107.595,imdbwiki_feasible_fedcvar_a1.00_g0.60_seed1.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.60,2,4000,500,0,,86.2754,tier5,107.514,79.3199,93.6086,82.0818,78.6285,107.514,imdbwiki_feasible_fedcvar_a1.00_g0.60_seed2.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.60,3,4000,500,0,,86.9785,tier5,107.76,81.1092,93.4093,80.1155,78.0107,107.76,imdbwiki_feasible_fedcvar_a1.00_g0.60_seed3.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.60,4,4000,500,0,,86.4461,tier5,107.385,79.9567,94.1567,79.6929,78.6824,107.385,imdbwiki_feasible_fedcvar_a1.00_g0.60_seed4.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.70,0,4000,500,0,,86.0104,tier5,107.985,79.3383,93.8702,81.0518,79.384,107.985,imdbwiki_feasible_fedcvar_a1.00_g0.70_seed0.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.70,1,4000,500,0,,86.1475,tier5,107.595,79.7291,93.5272,81.7357,78.733,107.595,imdbwiki_feasible_fedcvar_a1.00_g0.70_seed1.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.70,2,4000,500,0,,86.2754,tier5,107.514,79.3199,93.6086,82.0818,78.6285,107.514,imdbwiki_feasible_fedcvar_a1.00_g0.70_seed2.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.70,3,4000,500,0,,86.9785,tier5,107.76,81.1092,93.4093,80.1155,78.0107,107.76,imdbwiki_feasible_fedcvar_a1.00_g0.70_seed3.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.70,4,4000,500,0,,86.4461,tier5,107.385,79.9567,94.1567,79.6929,78.6824,107.385,imdbwiki_feasible_fedcvar_a1.00_g0.70_seed4.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.80,0,4000,500,0,,86.0104,tier5,107.985,79.3383,93.8702,81.0518,79.384,107.985,imdbwiki_feasible_fedcvar_a1.00_g0.80_seed0.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.80,1,4000,500,0,,86.1475,tier5,107.595,79.7291,93.5272,81.7357,78.733,107.595,imdbwiki_feasible_fedcvar_a1.00_g0.80_seed1.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.80,2,4000,500,0,,86.2754,tier5,107.514,79.3199,93.6086,82.0818,78.6285,107.514,imdbwiki_feasible_fedcvar_a1.00_g0.80_seed2.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.80,3,4000,500,0,,86.9785,tier5,107.76,81.1092,93.4093,80.1155,78.0107,107.76,imdbwiki_feasible_fedcvar_a1.00_g0.80_seed3.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.80,4,4000,500,0,,86.4461,tier5,107.385,79.9567,94.1567,79.6929,78.6824,107.385,imdbwiki_feasible_fedcvar_a1.00_g0.80_seed4.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.90,0,4000,500,0,,86.0104,tier5,107.985,79.3383,93.8702,81.0518,79.384,107.985,imdbwiki_feasible_fedcvar_a1.00_g0.90_seed0.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.90,1,4000,500,0,,86.1475,tier5,107.595,79.7291,93.5272,81.7357,78.733,107.595,imdbwiki_feasible_fedcvar_a1.00_g0.90_seed1.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.90,2,4000,500,0,,86.2754,tier5,107.514,79.3199,93.6086,82.0818,78.6285,107.514,imdbwiki_feasible_fedcvar_a1.00_g0.90_seed2.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.90,3,4000,500,0,,86.9785,tier5,107.76,81.1092,93.4093,80.1155,78.0107,107.76,imdbwiki_feasible_fedcvar_a1.00_g0.90_seed3.csv.gz
imdbwiki,feasible,fedcvar,1.00,0.90,4,4000,500,0,,86.4461,tier5,107.385,79.9567,94.1567,79.6929,78.6824,107.385,imdbwiki_feasible_fedcvar_a1.00_g0.90_seed4.csv.gz
imdbwiki,feasible,fedcvar,1.00,1.00,0,4000,500,0,,86.0104,tier5,107.985,79.3383,93.8702,81.0518,79.384,107.985,imdbwiki_feasible_fedcvar_a1.00_g1.00_seed0.csv.gz
imdbwiki,feasible,fedcvar,1.00,1.00,1,4000,500,0,,86.1475,tier5,107.595,79.7291,93.5272,81.7357,78.733,107.595,imdbwiki_feasible_fedcvar_a1.00_g1.00_seed1.csv.gz
imdbwiki,feasible,fedcvar,1.00,1.00,2,4000,500,0,,86.2754,tier5,107.514,79.3199,93.6086,82.0818,78.6285,107.514,imdbwiki_feasible_fedcvar_a1.00_g1.00_seed2.csv.gz
imdbwiki,feasible,fedcvar,1.00,1.00,3,4000,500,0,,86.9785,tier5,107.76,81.1092,93.4093,80.1155,78.0107,107.76,imdbwiki_feasible_fedcvar_a1.00_g1.00_seed3.csv.gz
imdbwiki,feasible,fedcvar,1.00,1.00,4,4000,500,0,,86.4461,tier5,107.385,79.9567,94.1567,79.6929,78.6824,107.385,imdbwiki_feasible_fedcvar_a1.00_g1.00_seed4.csv.gz
imdbwiki,feasible,full,,,0,4000,500,0,,82.9485,tier5,116.685,72.2286,97.2311,91.0512,90.3402,116.685,imdbwiki_feasible_full_seed0.csv.gz
