dataset,regime,model,alpha,gamma,seed,rounds,tail,diverged,death_round,overall_tail,worst_group,worst_group_tail,group_tail_tier1,group_tail_tier2,group_tail_tier3,group_tail_tier4,group_tail_tier5,file
imdbwiki,infeasible,fedavot_cvar,0.30,0.20,3,4000,500,0,,94.6184,tier5,120.006,89.3708,101.074,92.5048,104.517,120.006,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.20_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.20,4,4000,500,0,,97.0297,tier5,126.342,90.6468,107.662,98.747,116.721,126.342,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.20_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.30,0,4000,500,0,,95.7163,tier5,119.625,88.8979,105.93,96.8367,109.686,119.625,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.30_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.30,1,4000,500,0,,94.0896,tier5,119.766,88.4197,101.531,92.0521,107.885,119.766,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.30_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.30,2,4000,500,0,,94.1429,tier5,118.558,88.6173,102.431,91.458,106.36,118.558,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.30_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.30,3,4000,500,0,,92.9568,tier5,118.659,87.2655,99.9786,91.335,101.846,118.659,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.30_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.30,4,4000,500,0,,95.3065,tier5,124.629,88.6341,106.126,97.4794,114.377,124.629,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.30_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.40,0,4000,500,0,,93.933,tier5,118.09,86.7695,104.531,95.3004,107.048,118.09,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.40_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.40,1,4000,500,0,,92.5555,tier5,118.486,86.6066,100.24,91.0117,105.25,118.486,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.40_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.40,2,4000,500,0,,92.6048,tier5,117.445,86.7838,101.078,90.3461,103.826,117.445,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.40_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.40,3,4000,500,0,,91.3904,tier5,117.363,85.2058,98.9659,90.179,99.3149,117.363,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.40_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.40,4,4000,500,0,,93.6296,tier5,122.782,86.6736,104.705,96.1686,111.58,122.782,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.40_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.50,0,4000,500,0,,92.2882,tier5,116.916,84.774,103.215,93.9983,104.533,116.916,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.50_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.50,1,4000,500,0,,91.0968,tier5,117.397,84.7637,99.2135,90.0975,102.608,117.397,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.50_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.50,2,4000,500,0,,91.0502,tier5,116.445,84.8505,99.8197,89.2795,101.271,116.445,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.50_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.50,3,4000,500,0,,89.8583,tier5,116.249,83.0963,98.0857,89.1863,96.5808,116.249,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.50_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.50,4,4000,500,0,,91.885,tier5,121.119,84.6836,103.087,94.7371,108.602,121.119,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.50_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.60,0,4000,500,0,,90.6497,tier5,115.701,82.7286,101.923,92.6467,101.793,115.701,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.60_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.60,1,4000,500,0,,89.5556,tier5,116.145,82.7796,98.2634,88.9299,99.5444,116.145,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.60_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.60,2,4000,500,0,,89.6307,tier5,115.502,83.0405,98.6779,88.2836,98.5358,115.502,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.60_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.60,3,4000,500,0,,88.4705,tier5,115.378,81.1574,97.2829,88.238,93.7763,115.378,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.60_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.60,4,4000,500,0,,90.2399,tier5,119.452,82.7582,101.578,93.355,105.339,119.452,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.60_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.70,0,4000,500,0,,89.0999,tier5,114.666,80.7175,100.837,91.2666,98.7583,114.666,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.70_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.70,1,4000,500,0,,88.1012,tier5,115.139,80.9085,97.2491,87.9313,96.2972,115.139,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.70_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.70,2,4000,500,0,,88.2281,tier5,114.921,81.183,97.6554,87.3444,95.5917,114.921,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.70_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.70,3,4000,500,0,,87.3564,tier5,114.799,79.5834,96.5699,87.397,91.1247,114.799,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.70_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.70,4,4000,500,0,,88.7141,tier5,118.031,80.8517,100.276,92.052,101.934,118.031,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.70_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.80,0,4000,500,0,,87.637,tier5,113.982,78.7149,99.931,89.9433,95.3311,113.982,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.80_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.80,1,4000,500,0,,86.955,tier5,114.557,79.3845,96.449,87.0403,92.9425,114.557,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.80_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.80,2,4000,500,0,,87.0826,tier5,114.643,79.647,96.7399,86.484,92.5177,114.643,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.80_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.80,3,4000,500,0,,86.5901,tier5,114.591,78.3261,96.2139,86.8402,88.4418,114.591,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.80_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.80,4,4000,500,0,,87.3839,tier5,116.812,79.0939,99.2364,90.7388,98.2056,116.812,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.80_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.90,0,4000,500,0,,86.562,tier5,113.807,77.0827,99.374,88.8938,91.7893,113.807,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.90_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.90,1,4000,500,0,,86.2151,tier5,114.475,78.2874,95.9327,86.4444,89.6049,114.475,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.90_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.90,2,4000,500,0,,86.3745,tier5,114.892,78.4832,96.3224,85.9425,89.4034,114.892,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.90_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.90,3,4000,500,0,,86.2579,tier5,114.837,77.5482,96.1893,86.5521,85.7994,114.837,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.90_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,0.90,4,4000,500,0,,86.3882,tier5,115.902,77.6629,98.4961,89.5107,94.1654,115.902,imdbwiki_infeasible_fedavot_cvar_a0.30_g0.90_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,1.00,0,4000,500,0,,85.8495,tier5,114.22,75.7608,99.201,88.4458,88.4549,114.22,imdbwiki_infeasible_fedavot_cvar_a0.30_g1.00_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,1.00,1,4000,500,0,,85.9733,tier5,115.055,77.5969,96.0417,86.4093,86.5273,115.055,imdbwiki_infeasible_fedavot_cvar_a0.30_g1.00_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,1.00,2,4000,500,0,,86.1828,tier5,115.866,77.781,96.4214,86.036,86.6977,115.866,imdbwiki_infeasible_fedavot_cvar_a0.30_g1.00_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,1.00,3,4000,500,0,,86.4138,tier5,115.729,77.2092,96.6206,86.9818,83.635,115.729,imdbwiki_infeasible_fedavot_cvar_a0.30_g1.00_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.30,1.00,4,4000,500,0,,85.8867,tier5,115.612,76.6262,98.3511,88.8261,90.3069,115.612,imdbwiki_infeasible_fedavot_cvar_a0.30_g1.00_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.10,0,4000,500,0,,94.6507,tier5,118.404,87.5472,105.396,95.2614,107.314,118.404,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.10_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.10,1,4000,500,0,,93.245,tier5,118.265,87.5376,100.61,91.4648,106.157,118.265,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.10_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.10,2,4000,500,0,,93.2246,tier5,117.017,87.7413,101.072,90.7068,104.285,117.017,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.10_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.10,3,4000,500,0,,92.2224,tier5,117.353,86.4294,99.4064,90.0651,99.8817,117.353,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.10_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.10,4,4000,500,0,,93.9697,tier5,122.43,87.0591,105.149,95.8485,111.329,122.43,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.10_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.20,0,4000,500,0,,93.4453,tier5,117.364,86.1949,104.317,94.1651,105.548,117.364,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.20_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.20,1,4000,500,0,,92.168,tier5,117.338,86.263,99.6692,90.6463,104.178,117.338,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.20_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.20,2,4000,500,0,,92.1513,tier5,116.399,86.3902,100.328,89.809,102.506,116.399,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.20_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.20,3,4000,500,0,,91.2249,tier5,116.606,85.164,98.7847,89.227,98.159,116.606,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.20_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.20,4,4000,500,0,,92.8946,tier5,121.241,85.9259,104.111,94.8155,109.493,121.241,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.20_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.30,0,4000,500,0,,92.3179,tier5,116.435,84.8218,103.378,93.2771,103.763,116.435,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.30_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.30,1,4000,500,0,,91.1031,tier5,116.705,84.9566,98.9199,89.7544,102.05,116.705,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.30_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.30,2,4000,500,0,,90.9702,tier5,115.784,84.9006,99.3936,88.899,100.499,115.784,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.30_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.30,3,4000,500,0,,90.2045,tier5,115.868,83.8126,98.1798,88.3532,96.2109,115.868,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.30_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.30,4,4000,500,0,,91.6894,tier5,120.219,84.4891,103.012,93.874,107.399,120.219,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.30_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.40,0,4000,500,0,,91.1763,tier5,115.631,83.4682,102.394,92.2415,101.924,115.631,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.40_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.40,1,4000,500,0,,90.0524,tier5,115.978,83.6533,98.0921,88.953,99.9403,115.978,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.40_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.40,2,4000,500,0,,89.8739,tier5,115.277,83.5816,98.441,88.0386,98.437,115.277,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.40_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.40,3,4000,500,0,,89.2004,tier5,115.217,82.4245,97.555,87.6364,94.3603,115.217,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.40_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.40,4,4000,500,0,,90.6284,tier5,118.992,83.338,101.917,92.8878,105.411,118.992,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.40_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.50,0,4000,500,0,,90.0487,tier5,114.825,82.0728,101.434,91.2974,99.7822,114.825,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.50_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.50,1,4000,500,0,,88.9983,tier5,115.352,82.3439,97.2636,88.1882,97.8833,115.352,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.50_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.50,2,4000,500,0,,88.8925,tier5,114.898,82.3083,97.6718,87.3672,96.4031,114.898,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.50_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.50,3,4000,500,0,,88.2114,tier5,114.612,81.0529,96.8922,87.0498,92.2488,114.612,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.50_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.50,4,4000,500,0,,89.4788,tier5,117.946,81.9765,100.831,91.9067,103.028,117.946,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.50_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.60,0,4000,500,0,,88.9807,tier5,114.227,80.6523,100.679,90.4487,97.6192,114.227,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.60_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.60,1,4000,500,0,,88.0039,tier5,114.88,81.0342,96.5894,87.5487,95.4862,114.88,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.60_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.60,2,4000,500,0,,88.005,tier5,114.632,81.0961,97.0454,86.7514,94.438,114.632,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.60_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.60,3,4000,500,0,,87.3561,tier5,114.273,79.7536,96.4861,86.539,90.1917,114.273,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.60_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.60,4,4000,500,0,,88.4149,tier5,117.095,80.6535,99.8695,91.0078,100.561,117.095,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.60_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.70,0,4000,500,0,,87.9782,tier5,113.824,79.277,100.011,89.6491,95.3854,113.824,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.70_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.70,1,4000,500,0,,87.1444,tier5,114.509,79.8266,96.1377,86.9225,93.0864,114.509,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.70_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.70,2,4000,500,0,,87.2406,tier5,114.457,79.9722,96.6162,86.2697,92.4493,114.457,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.70_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.70,3,4000,500,0,,86.7087,tier5,114.204,78.7139,96.1389,86.2312,88.2671,114.204,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.70_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.70,4,4000,500,0,,87.4883,tier5,116.314,79.4114,99.1613,90.1984,98.0827,116.314,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.70_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.80,0,4000,500,0,,87.0807,tier5,113.59,77.9048,99.5876,89.0144,92.9923,113.59,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.80_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.80,1,4000,500,0,,86.491,tier5,114.38,78.8178,95.8764,86.5113,90.7696,114.38,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.80_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.80,2,4000,500,0,,86.631,tier5,114.538,79.0006,96.3161,85.9242,90.4671,114.538,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.80_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.80,3,4000,500,0,,86.3245,tier5,114.358,77.9144,96.063,86.191,86.5341,114.358,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.80_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.80,4,4000,500,0,,86.7088,tier5,115.772,78.2737,98.6201,89.5402,95.5164,115.772,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.80_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.90,0,4000,500,0,,86.3458,tier5,113.749,76.6768,99.3364,88.6103,90.4901,113.749,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.90_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.90,1,4000,500,0,,86.0923,tier5,114.531,78.0574,95.8238,86.3526,88.4249,114.531,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.90_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.90,2,4000,500,0,,86.2689,tier5,115.063,78.253,96.2107,85.8697,88.4842,115.063,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.90_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.90,3,4000,500,0,,86.2366,tier5,114.873,77.4163,96.233,86.4459,84.8438,114.873,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.90_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,0.90,4,4000,500,0,,86.1459,tier5,115.418,77.311,98.3152,89.0216,92.7353,115.418,imdbwiki_infeasible_fedavot_cvar_a0.40_g0.90_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,1.00,0,4000,500,0,,85.8495,tier5,114.22,75.7608,99.201,88.4458,88.4549,114.22,imdbwiki_infeasible_fedavot_cvar_a0.40_g1.00_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,1.00,1,4000,500,0,,85.9733,tier5,115.055,77.5969,96.0417,86.4093,86.5273,115.055,imdbwiki_infeasible_fedavot_cvar_a0.40_g1.00_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,1.00,2,4000,500,0,,86.1828,tier5,115.866,77.781,96.4214,86.036,86.6977,115.866,imdbwiki_infeasible_fedavot_cvar_a0.40_g1.00_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,1.00,3,4000,500,0,,86.4138,tier5,115.729,77.2092,96.6206,86.9818,83.635,115.729,imdbwiki_infeasible_fedavot_cvar_a0.40_g1.00_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.40,1.00,4,4000,500,0,,85.8867,tier5,115.612,76.6262,98.3511,88.8261,90.3069,115.612,imdbwiki_infeasible_fedavot_cvar_a0.40_g1.00_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.10,0,4000,500,0,,91.712,tier5,115.787,84.0319,102.854,92.7146,102.254,115.787,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.10_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.10,1,4000,500,0,,90.558,tier5,116.142,84.4252,97.9941,89.6516,100.663,116.142,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.10_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.10,2,4000,500,0,,90.4291,tier5,115.353,84.3057,98.6047,88.7891,99.2403,115.353,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.10_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.10,3,4000,500,0,,89.866,tier5,115.08,83.4655,97.6863,88.1917,95.3518,115.08,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.10_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.10,4,4000,500,0,,90.986,tier5,118.94,83.7322,102.176,92.9693,105.456,118.94,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.10_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.20,0,4000,500,0,,90.8694,tier5,115.22,82.9954,102.207,91.9227,100.669,115.22,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.20_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.20,1,4000,500,0,,89.783,tier5,115.638,83.4491,97.4501,89.0873,99.0719,115.638,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.20_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.20,2,4000,500,0,,89.6787,tier5,115.008,83.397,97.9732,88.1241,97.9605,115.008,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.20_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.20,3,4000,500,0,,89.148,tier5,114.688,82.5074,97.2596,87.6231,93.9398,114.688,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.20_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.20,4,4000,500,0,,90.2286,tier5,118.109,82.9289,101.366,92.2061,103.805,118.109,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.20_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.30,0,4000,500,0,,90.0744,tier5,114.822,81.994,101.543,91.3166,99.2485,114.822,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.30_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.30,1,4000,500,0,,89.0695,tier5,115.269,82.5073,96.9872,88.5344,97.3961,115.269,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.30_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.30,2,4000,500,0,,88.8975,tier5,114.733,82.3683,97.4305,87.5668,96.3897,114.733,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.30_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.30,3,4000,500,0,,88.4568,tier5,114.34,81.577,96.8265,87.1091,92.5742,114.34,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.30_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.30,4,4000,500,0,,89.5092,tier5,117.557,82.077,100.743,91.5729,102.359,117.557,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.30_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.40,0,4000,500,0,,89.2915,tier5,114.41,80.9381,101.061,90.6484,97.7213,114.41,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.40_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.40,1,4000,500,0,,88.355,tier5,114.884,81.5815,96.4986,88.0347,95.7742,114.884,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.40_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.40,2,4000,500,0,,88.1826,tier5,114.496,81.4154,96.9355,87.056,94.9475,114.496,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.40_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.40,3,4000,500,0,,87.763,tier5,113.994,80.5494,96.4503,86.693,90.9615,113.994,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.40_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.40,4,4000,500,0,,88.762,tier5,116.909,81.1165,100.131,90.9389,100.663,116.909,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.40_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.50,0,4000,500,0,,88.5722,tier5,114.022,79.9774,100.531,90.1054,96.1553,114.022,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.50_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.50,1,4000,500,0,,87.6773,tier5,114.58,80.6344,96.1664,87.5341,94.0674,114.58,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.50_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.50,2,4000,500,0,,87.5913,tier5,114.44,80.5483,96.6316,86.6325,93.4691,114.44,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.50_seed2.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.50,3,4000,500,0,,87.1671,tier5,113.852,79.6384,96.1012,86.3903,89.3987,113.852,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.50_seed3.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.50,4,4000,500,0,,88.0442,tier5,116.285,80.2006,99.5319,90.383,99.0459,116.285,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.50_seed4.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.60,0,4000,500,0,,87.8943,tier5,113.756,79.0222,100.121,89.598,94.6464,113.756,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.60_seed0.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.60,1,4000,500,0,,87.088,tier5,114.342,79.8142,95.8427,87.1296,92.478,114.342,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.60_seed1.csv.gz
imdbwiki,infeasible,fedavot_cvar,0.50,0.60,2,4000,500,0,,87.0896,tier5,114.449,79.7982,96.3379,86.2975,92.0366,114.449,imdbwiki_infeasible_fedavot_cvar_a0.50_g0.60_seed2.csv.gz
